periodo,valor,indicator_id,title,ods_number,unit
2022,202.023004441726,11.5.1,"11.5.1 Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100 000 habitantes",11,Tasa por cada 100 mil habitantes.
2021,276.075190602125,11.5.1,"11.5.1 Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100 000 habitantes",11,Tasa por cada 100 mil habitantes.
2020,1371.43410988047,11.5.1,"11.5.1 Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100 000 habitantes",11,Tasa por cada 100 mil habitantes.
2019,3530.94132519766,11.5.1,"11.5.1 Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100 000 habitantes",11,Tasa por cada 100 mil habitantes.
2018,839.970190880823,11.5.1,"11.5.1 Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100 000 habitantes",11,Tasa por cada 100 mil habitantes.
2017,16050.5014430596,11.5.1,"11.5.1 Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100 000 habitantes",11,Tasa por cada 100 mil habitantes.
2016,4469.6333976685,11.5.1,"11.5.1 Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100 000 habitantes",11,Tasa por cada 100 mil habitantes.
2015,2363.09634382033,11.5.1,"11.5.1 Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100 000 habitantes",11,Tasa por cada 100 mil habitantes.
2014,1179.51233360479,11.5.1,"11.5.1 Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100 000 habitantes",11,Tasa por cada 100 mil habitantes.
2013,2676.79003236306,11.5.1,"11.5.1 Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100 000 habitantes",11,Tasa por cada 100 mil habitantes.
2012,876.865544786559,11.5.1,"11.5.1 Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100 000 habitantes",11,Tasa por cada 100 mil habitantes.
2011,1534.36030355254,11.5.1,"11.5.1 Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100 000 habitantes",11,Tasa por cada 100 mil habitantes.
2010,1742.58222469654,11.5.1,"11.5.1 Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100 000 habitantes",11,Tasa por cada 100 mil habitantes.
2009,493.043163899272,11.5.1,"11.5.1 Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100 000 habitantes",11,Tasa por cada 100 mil habitantes.
2008,1349.50610299651,11.5.1,"11.5.1 Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100 000 habitantes",11,Tasa por cada 100 mil habitantes.
2007,2786.83376637032,11.5.1,"11.5.1 Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100 000 habitantes",11,Tasa por cada 100 mil habitantes.
2006,504.144371933846,11.5.1,"11.5.1 Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100 000 habitantes",11,Tasa por cada 100 mil habitantes.
2005,771.111529689627,11.5.1,"11.5.1 Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100 000 habitantes",11,Tasa por cada 100 mil habitantes.
2004,114.485326781711,11.5.1,"11.5.1 Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100 000 habitantes",11,Tasa por cada 100 mil habitantes.
2003,1125.21507494694,11.5.1,"11.5.1 Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100 000 habitantes",11,Tasa por cada 100 mil habitantes.
2002,7135.86802692577,11.5.1,"11.5.1 Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100 000 habitantes",11,Tasa por cada 100 mil habitantes.
2001,167.62353411662,11.5.1,"11.5.1 Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100 000 habitantes",11,Tasa por cada 100 mil habitantes.
2000,50.0070315109514,11.5.1,"11.5.1 Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100 000 habitantes",11,Tasa por cada 100 mil habitantes.
2022,66.03,11.6.1.A,11.6.1.a Porcentaje de residuos sólidos urbanos recolectados con disposición final adecuada,11,Porcentaje
2020,65.11,11.6.1.A,11.6.1.a Porcentaje de residuos sólidos urbanos recolectados con disposición final adecuada,11,Porcentaje
2018,66.44,11.6.1.A,11.6.1.a Porcentaje de residuos sólidos urbanos recolectados con disposición final adecuada,11,Porcentaje
2016,68.01,11.6.1.A,11.6.1.a Porcentaje de residuos sólidos urbanos recolectados con disposición final adecuada,11,Porcentaje
2014,65.11,11.6.1.A,11.6.1.a Porcentaje de residuos sólidos urbanos recolectados con disposición final adecuada,11,Porcentaje
2012,62.28,11.6.1.A,11.6.1.a Porcentaje de residuos sólidos urbanos recolectados con disposición final adecuada,11,Porcentaje
2023,20.5084134559611,11.6.2.A,11.6.2.a Niveles medios anuales de partículas suspendidas (PM2.5) en las ciudades (ponderado por la población),11,Microgramos por metro cúbico (µg/m3)
2022,20.6102094636381,11.6.2.A,11.6.2.a Niveles medios anuales de partículas suspendidas (PM2.5) en las ciudades (ponderado por la población),11,Microgramos por metro cúbico (µg/m3)
2021,20.5242027072897,11.6.2.A,11.6.2.a Niveles medios anuales de partículas suspendidas (PM2.5) en las ciudades (ponderado por la población),11,Microgramos por metro cúbico (µg/m3)
2023,46.8581904728854,11.6.2.B,11.6.2.b Niveles medios anuales de partículas suspendidas (PM10) en las ciudades (ponderado por la población),11,Microgramos por metro cúbico (µg/m3)
2022,46.1560880314209,11.6.2.B,11.6.2.b Niveles medios anuales de partículas suspendidas (PM10) en las ciudades (ponderado por la población),11,Microgramos por metro cúbico (µg/m3)
2021,46.5334263625189,11.6.2.B,11.6.2.b Niveles medios anuales de partículas suspendidas (PM10) en las ciudades (ponderado por la población),11,Microgramos por metro cúbico (µg/m3)
2020,6.30960776416923,11.7.1.,11.7.1. Proporción media de la superficie edificada de las ciudades que se dedica a espacios abiertos para uso público de todos,11,Porcentaje
2020,24.3728816833256,11N.1.1,11n.1.1 Porcentaje de viviendas en rezago habitacional,11,Porcentaje
2015,27.5345168245507,11N.1.1,11n.1.1 Porcentaje de viviendas en rezago habitacional,11,Porcentaje
2020,15.1713929975816,11N.2.1,11n.2.1 Superficie de áreas verdes urbanas per cápita,11,Metros cuadrados por habitante
2024,339.0776065,11R.2.1A,"11r.2.1a Tiempo promedio (en minutos) de traslado al trabajo, desglosado por sexo",11,Promedio (minutos por semana)
2019,385.3915195,11R.2.1A,"11r.2.1a Tiempo promedio (en minutos) de traslado al trabajo, desglosado por sexo",11,Promedio (minutos por semana)
2014,367.9099099,11R.2.1A,"11r.2.1a Tiempo promedio (en minutos) de traslado al trabajo, desglosado por sexo",11,Promedio (minutos por semana)
2024,334.0495236,11R.2.1B,"11r.2.1b Tiempo promedio (en minutos) de traslado al trabajo, desglosado por hablantes de lengua indígena",11,Promedio (minutos por semana)
2019,412.608326,11R.2.1B,"11r.2.1b Tiempo promedio (en minutos) de traslado al trabajo, desglosado por hablantes de lengua indígena",11,Promedio (minutos por semana)
2014,418.4727085,11R.2.1B,"11r.2.1b Tiempo promedio (en minutos) de traslado al trabajo, desglosado por hablantes de lengua indígena",11,Promedio (minutos por semana)
2024,349.0008698,11R.2.1C,"11r.2.1c Tiempo promedio (en minutos) de traslado al trabajo, desagregado por tamaño de localidad",11,Promedio (minutos por semana)
2019,395.4339158,11R.2.1C,"11r.2.1c Tiempo promedio (en minutos) de traslado al trabajo, desagregado por tamaño de localidad",11,Promedio (minutos por semana)
2014,370.2537743,11R.2.1C,"11r.2.1c Tiempo promedio (en minutos) de traslado al trabajo, desagregado por tamaño de localidad",11,Promedio (minutos por semana)
2024,232.1125886,11R.2.1D,"11r.2.1d Tiempo promedio (en minutos) de traslado al trabajo, desglosado por grupo de edad",11,Promedio (minutos por semana)
2019,262.3962423,11R.2.1D,"11r.2.1d Tiempo promedio (en minutos) de traslado al trabajo, desglosado por grupo de edad",11,Promedio (minutos por semana)
2014,275.9829864,11R.2.1D,"11r.2.1d Tiempo promedio (en minutos) de traslado al trabajo, desglosado por grupo de edad",11,Promedio (minutos por semana)
2024,27821504915.0,12.2.2.A,12.2.2.a Consumo material interno en términos absolutos,12,Toneladas
2023,25400329851.0,12.2.2.A,12.2.2.a Consumo material interno en términos absolutos,12,Toneladas
2022,24711594150.0,12.2.2.A,12.2.2.a Consumo material interno en términos absolutos,12,Toneladas
2021,14833247495.0,12.2.2.A,12.2.2.a Consumo material interno en términos absolutos,12,Toneladas
2020,12821570398.0,12.2.2.A,12.2.2.a Consumo material interno en términos absolutos,12,Toneladas
2019,5106473164.0,12.2.2.A,12.2.2.a Consumo material interno en términos absolutos,12,Toneladas
2018,2890278093.0,12.2.2.A,12.2.2.a Consumo material interno en términos absolutos,12,Toneladas
2017,2851898201.0,12.2.2.A,12.2.2.a Consumo material interno en términos absolutos,12,Toneladas
2016,2410396317.0,12.2.2.A,12.2.2.a Consumo material interno en términos absolutos,12,Toneladas
2015,2507931165.0,12.2.2.A,12.2.2.a Consumo material interno en términos absolutos,12,Toneladas
2014,2220732076.0,12.2.2.A,12.2.2.a Consumo material interno en términos absolutos,12,Toneladas
2013,1415010212.0,12.2.2.A,12.2.2.a Consumo material interno en términos absolutos,12,Toneladas
2012,1377003750.0,12.2.2.A,12.2.2.a Consumo material interno en términos absolutos,12,Toneladas
2011,1376867310.0,12.2.2.A,12.2.2.a Consumo material interno en términos absolutos,12,Toneladas
2010,1378401682.0,12.2.2.A,12.2.2.a Consumo material interno en términos absolutos,12,Toneladas
2009,1373428303.0,12.2.2.A,12.2.2.a Consumo material interno en términos absolutos,12,Toneladas
2008,1331735409.0,12.2.2.A,12.2.2.a Consumo material interno en términos absolutos,12,Toneladas
2007,1327683554.0,12.2.2.A,12.2.2.a Consumo material interno en términos absolutos,12,Toneladas
2006,1242905430.0,12.2.2.A,12.2.2.a Consumo material interno en términos absolutos,12,Toneladas
2005,1220383405.0,12.2.2.A,12.2.2.a Consumo material interno en términos absolutos,12,Toneladas
2004,1264243235.0,12.2.2.A,12.2.2.a Consumo material interno en términos absolutos,12,Toneladas
2003,1189212139.0,12.2.2.A,12.2.2.a Consumo material interno en términos absolutos,12,Toneladas
2024,213.9695049,12.2.2.B,12.2.2.b Consumo material interno per cápita,12,Toneladas per cápita
2023,196.4179997,12.2.2.B,12.2.2.b Consumo material interno per cápita,12,Toneladas per cápita
2022,192.1853424,12.2.2.B,12.2.2.b Consumo material interno per cápita,12,Toneladas per cápita
2021,116.2341614,12.2.2.B,12.2.2.b Consumo material interno per cápita,12,Toneladas per cápita
2020,101.4498598,12.2.2.B,12.2.2.b Consumo material interno per cápita,12,Toneladas per cápita
2019,40.14028558,12.2.2.B,12.2.2.b Consumo material interno per cápita,12,Toneladas per cápita
2018,22.93947512,12.2.2.B,12.2.2.b Consumo material interno per cápita,12,Toneladas per cápita
2017,22.85592914,12.2.2.B,12.2.2.b Consumo material interno per cápita,12,Toneladas per cápita
2016,19.50357545,12.2.2.B,12.2.2.b Consumo material interno per cápita,12,Toneladas per cápita
2015,20.4949098,12.2.2.B,12.2.2.b Consumo material interno per cápita,12,Toneladas per cápita
2014,18.34578841,12.2.2.B,12.2.2.b Consumo material interno per cápita,12,Toneladas per cápita
2013,11.83142114,12.2.2.B,12.2.2.b Consumo material interno per cápita,12,Toneladas per cápita
2012,11.66354188,12.2.2.B,12.2.2.b Consumo material interno per cápita,12,Toneladas per cápita
2011,11.82406593,12.2.2.B,12.2.2.b Consumo material interno per cápita,12,Toneladas per cápita
2010,12.01158086,12.2.2.B,12.2.2.b Consumo material interno per cápita,12,Toneladas per cápita
2009,12.1509834,12.2.2.B,12.2.2.b Consumo material interno per cápita,12,Toneladas per cápita
2008,11.96786752,12.2.2.B,12.2.2.b Consumo material interno per cápita,12,Toneladas per cápita
2007,12.12068409,12.2.2.B,12.2.2.b Consumo material interno per cápita,12,Toneladas per cápita
2006,11.52058199,12.2.2.B,12.2.2.b Consumo material interno per cápita,12,Toneladas per cápita
2005,11.47290146,12.2.2.B,12.2.2.b Consumo material interno per cápita,12,Toneladas per cápita
2004,12.0437862,12.2.2.B,12.2.2.b Consumo material interno per cápita,12,Toneladas per cápita
2003,11.4802226,12.2.2.B,12.2.2.b Consumo material interno per cápita,12,Toneladas per cápita
2024,1.0968367,12.2.2.C,12.2.2.c Consumo material interno por PIB,12,Kilogramos por pesos mexicanos a precios de 2018
2023,1.014908604,12.2.2.C,12.2.2.c Consumo material interno por PIB,12,Kilogramos por pesos mexicanos a precios de 2018
2022,1.018065298,12.2.2.C,12.2.2.c Consumo material interno por PIB,12,Kilogramos por pesos mexicanos a precios de 2018
2021,0.633768619,12.2.2.C,12.2.2.c Consumo material interno por PIB,12,Kilogramos por pesos mexicanos a precios de 2018
2020,0.580951894,12.2.2.C,12.2.2.c Consumo material interno por PIB,12,Kilogramos por pesos mexicanos a precios de 2018
